"Actions","Effects","True k","Learning k","Effect-wise precision","Effect-wise recall","Parent pattern precision","Parent pattern recall","Log posterior","Log likelihood","File"
3,1000,5,6,1,1,0.8,0.666666666666667,-4.15888308335967,1072.21066392123,"rdata/model-3-5-3-6.RData"
3,1000,5,7,1,1,0.8,0.666666666666667,-4.15888308335967,1072.21066392123,"rdata/model-3-5-3-7.RData"
3,1000,5,8,1,1,0.8,0.666666666666667,-5.54517744447956,1738.12966949468,"rdata/model-3-5-3-8.RData"
3,1000,5,1,0.985330073349633,0.922196796338673,1,0.5,-2.77258872223978,1102.99728763539,"rdata/model-3-5-4-1.RData"
3,1000,5,2,0.985330073349633,0.922196796338673,1,0.666666666666667,-2.77258872223978,1211.69881985699,"rdata/model-3-5-4-2.RData"
3,1000,5,3,0.985330073349633,0.922196796338673,1,0.666666666666667,-2.77258872223978,1320.40035207859,"rdata/model-3-5-4-3.RData"
3,1000,5,4,0.985330073349633,0.922196796338673,1,0.666666666666667,-2.77258872223978,1429.10188430019,"rdata/model-3-5-4-4.RData"
3,1000,5,5,0.985330073349633,0.922196796338673,1,0.666666666666667,-5.54517744447956,2487.25164007996,"rdata/model-3-5-4-5.RData"
3,1000,5,6,0.985330073349633,0.922196796338673,1,0.666666666666667,-5.54517744447956,2640.80070415718,"rdata/model-3-5-4-6.RData"
3,1000,5,7,0.985330073349633,0.922196796338673,1,0.666666666666667,-5.54517744447956,2749.50223637879,"rdata/model-3-5-4-7.RData"
3,1000,5,8,0.985330073349633,0.922196796338673,1,0.666666666666667,-8.31776616671934,3843.97879394177,"rdata/model-3-5-4-8.RData"
3,1000,5,1,1,0.5,1,0.6,0,486.416275760432,"rdata/model-3-5-5-1.RData"
3,1000,5,2,1,0.5,1,0.6,0,972.832551520864,"rdata/model-3-5-5-2.RData"
3,1000,5,3,0.93040293040293,0.863945578231292,0.75,0.6,-2.77258872223978,1133.82434104384,"rdata/model-3-5-5-3.RData"
3,1000,5,4,0.93040293040293,0.863945578231292,0.75,0.6,-2.77258872223978,1376.1236154466,"rdata/model-3-5-5-4.RData"
3,1000,5,5,0.93040293040293,0.863945578231292,0.75,0.6,-2.77258872223978,1618.05478863318,"rdata/model-3-5-5-5.RData"
3,1000,5,6,0.93040293040293,0.863945578231292,0.75,0.6,-2.77258872223978,1860.72216425213,"rdata/model-3-5-5-6.RData"
3,1000,5,7,0.93040293040293,0.863945578231292,0.75,0.6,-2.77258872223978,2103.02143865489,"rdata/model-3-5-5-7.RData"
3,1000,5,8,1,1,0.8,0.8,-4.15888308335967,1676.89527662065,"rdata/model-3-5-5-8.RData"
3,1000,5,1,1,1,1,0.428571428571429,-2.77258872223978,1104.90898121046,"rdata/model-3-5-6-1.RData"
3,1000,5,2,1,1,1,0.571428571428571,-2.77258872223978,1265.62932350086,"rdata/model-3-5-6-2.RData"
3,1000,5,3,1,1,1,0.571428571428571,-2.77258872223978,1426.34966579125,"rdata/model-3-5-6-3.RData"
3,1000,5,4,1,1,1,0.571428571428571,-2.77258872223978,1587.07000808165,"rdata/model-3-5-6-4.RData"
3,1000,5,7,1,1,1,0.571428571428571,-5.54517744447956,3013.4196738729,"rdata/model-3-5-6-7.RData"
3,1000,5,1,1,0.426966292134831,1,0.5,0,532.753843787113,"rdata/model-3-5-7-1.RData"
3,1000,5,2,0.892638036809816,0.817415730337079,0.75,0.5,-2.77258872223978,1009.52950904526,"rdata/model-3-5-7-2.RData"
3,1000,5,3,0.892638036809816,0.817415730337079,0.75,0.5,-2.77258872223978,1216.86517725382,"rdata/model-3-5-7-3.RData"
3,1000,5,4,1,1,0.8,0.666666666666667,-4.15888308335967,987.111441926677,"rdata/model-3-5-7-4.RData"
3,1000,5,7,1,1,0.8,0.666666666666667,-5.54517744447956,1532.53731134131,"rdata/model-3-5-7-7.RData"
3,1000,5,1,0.946261682242991,0.933179723502304,1,0.428571428571429,-2.77258872223978,1124.43702010933,"rdata/model-3-5-8-1.RData"
3,1000,5,4,0.946261682242991,0.933179723502304,1,0.571428571428571,-2.77258872223978,1424.0405232351,"rdata/model-3-5-8-4.RData"
3,1000,5,5,0.946261682242991,0.933179723502304,1,0.571428571428571,-5.54517744447956,2503.85350878762,"rdata/model-3-5-8-5.RData"
3,1000,5,6,0.946261682242991,0.933179723502304,1,0.571428571428571,-5.54517744447956,2603.72134316287,"rdata/model-3-5-8-6.RData"
3,1000,5,7,0.946261682242991,0.933179723502304,1,0.571428571428571,-5.54517744447956,2748.21321209494,"rdata/model-3-5-8-7.RData"
3,1000,5,1,1,0.508305647840532,1,0.5,0,522.827676837519,"rdata/model-3-5-9-1.RData"
3,1000,5,2,0.960573476702509,0.890365448504983,0.75,0.5,-2.77258872223978,1048.60606848114,"rdata/model-3-5-9-2.RData"
3,1000,5,5,0.960573476702509,0.890365448504983,0.75,0.5,-2.77258872223978,1862.02967570237,"rdata/model-3-5-9-5.RData"
3,1000,5,6,0.960573476702509,0.890365448504983,0.75,0.5,-2.77258872223978,2133.17087810945,"rdata/model-3-5-9-6.RData"
3,1000,5,7,0.960573476702509,0.890365448504983,0.75,0.5,-2.77258872223978,2404.31208051653,"rdata/model-3-5-9-7.RData"
5,1000,1,1,1,1,1,1,-5.54517744447956,4027.43028313446,"rdata/model-5-1-1-1.RData"
5,1000,1,2,1,1,1,1,-11.0903548889591,8054.86056626891,"rdata/model-5-1-1-2.RData"
5,1000,1,3,1,1,1,1,-16.6355323334387,12082.2908494034,"rdata/model-5-1-1-3.RData"
5,1000,1,4,1,1,1,1,-22.1807097779182,16109.7211325378,"rdata/model-5-1-1-4.RData"
5,1000,1,5,1,1,0.833333333333333,1,-26.3395928612779,19271.1950717041,"rdata/model-5-1-1-5.RData"
5,1000,1,6,1,1,0.833333333333333,1,-31.8847703057575,23298.6253548386,"rdata/model-5-1-1-6.RData"
5,1000,1,7,1,1,0.833333333333333,1,-36.0436533891172,26881.6400207663,"rdata/model-5-1-1-7.RData"
5,1000,1,8,1,1,0.714285714285714,1,-40.2025364724768,30043.1139599326,"rdata/model-5-1-1-8.RData"
5,1000,1,1,1,1,1,1,-6.93147180559945,4263.22581568549,"rdata/model-5-1-10-1.RData"
5,1000,1,2,1,1,1,1,-13.8629436111989,8526.45163137098,"rdata/model-5-1-10-2.RData"
5,1000,1,1,1,1,1,1,-4.15888308335967,3613.43382363474,"rdata/model-5-1-2-1.RData"
5,1000,1,2,1,1,1,1,-8.31776616671934,7226.86764726948,"rdata/model-5-1-2-2.RData"
5,1000,1,3,1,1,1,1,-12.476649250079,10814.463633416,"rdata/model-5-1-2-3.RData"
5,1000,1,4,1,1,1,1,-16.6355323334387,14420.8250082758,"rdata/model-5-1-2-4.RData"
5,1000,1,5,1,1,1,1,-20.7944154167984,18024.8761375539,"rdata/model-5-1-2-5.RData"
5,1000,1,6,1,1,1,1,-24.953298500158,21628.9272668321,"rdata/model-5-1-2-6.RData"
5,1000,1,7,1,1,1,1,-29.1121815835177,25235.2886416918,"rdata/model-5-1-2-7.RData"
5,1000,1,8,1,1,1,1,-33.2710646668774,28841.6500165516,"rdata/model-5-1-2-8.RData"
5,1000,1,1,1,1,1,1,-8.31776616671934,4703.17494062115,"rdata/model-5-1-3-1.RData"
5,1000,1,2,1,1,1,1,-16.6355323334387,9406.34988124229,"rdata/model-5-1-3-2.RData"
5,1000,1,3,1,1,0.833333333333333,1,-22.1807097779182,12922.7472010188,"rdata/model-5-1-3-3.RData"
5,1000,1,4,1,1,0.714285714285714,1,-26.3395928612779,15840.1961805392,"rdata/model-5-1-3-4.RData"
5,1000,1,5,1,1,0.714285714285714,1,-34.6573590279973,20532.3899151649,"rdata/model-5-1-3-5.RData"
5,1000,1,6,1,1,0.714285714285714,1,-42.9751251947166,25198.5382599074,"rdata/model-5-1-3-6.RData"
5,1000,1,7,1,1,0.714285714285714,1,-48.5203026391962,28719.3142859272,"rdata/model-5-1-3-7.RData"
5,1000,1,8,0.912165848336061,1,0.714285714285714,1,-49.9065970003161,28354.0098048579,"rdata/model-5-1-3-8.RData"
5,1000,1,1,1,1,1,1,-8.31776616671934,4833.84462181725,"rdata/model-5-1-4-1.RData"
5,1000,1,2,1,1,1,1,-16.6355323334387,9667.6892436345,"rdata/model-5-1-4-2.RData"
5,1000,1,3,1,1,0.833333333333333,1,-22.1807097779182,11320.0361552315,"rdata/model-5-1-4-3.RData"
5,1000,1,4,1,1,0.833333333333333,1,-30.4984759446376,16128.47346056,"rdata/model-5-1-4-4.RData"
5,1000,1,5,1,1,0.833333333333333,1,-38.8162421113569,20922.1344046805,"rdata/model-5-1-4-5.RData"
5,1000,1,6,1,1,0.714285714285714,1,-41.5888308335967,22985.070031398,"rdata/model-5-1-4-6.RData"
5,1000,1,7,1,1,0.625,1,-48.5203026391962,28933.8748312537,"rdata/model-5-1-4-7.RData"
5,1000,1,8,1,1,0.714285714285714,1,-56.8380688059155,32253.5019943336,"rdata/model-5-1-4-8.RData"
5,1000,1,1,1,1,1,1,-6.93147180559945,4455.40001770669,"rdata/model-5-1-5-1.RData"
5,1000,1,2,1,1,1,1,-13.8629436111989,8910.80003541338,"rdata/model-5-1-5-2.RData"
5,1000,1,3,1,1,1,1,-20.7944154167984,13366.2000531201,"rdata/model-5-1-5-3.RData"
5,1000,1,4,1,1,1,1,-27.7258872223978,17821.6000708268,"rdata/model-5-1-5-4.RData"
5,1000,1,5,1,1,1,1,-34.6573590279973,22277.0000885335,"rdata/model-5-1-5-5.RData"
5,1000,1,6,1,1,1,1,-41.5888308335967,26732.4001062401,"rdata/model-5-1-5-6.RData"
5,1000,1,7,1,1,0.833333333333333,1,-44.3614195558365,29334.0771167707,"rdata/model-5-1-5-7.RData"
5,1000,1,8,1,1,0.833333333333333,1,-49.9065970003161,31084.8194770217,"rdata/model-5-1-5-8.RData"
5,1000,1,5,1,1,0.833333333333333,1,-31.8847703057575,20947.1173092643,"rdata/model-5-1-6-5.RData"
5,1000,1,1,1,1,1,1,-6.93147180559945,4298.96220926305,"rdata/model-5-1-7-1.RData"
5,1000,1,2,1,1,1,1,-13.8629436111989,8597.92441852609,"rdata/model-5-1-7-2.RData"
5,1000,1,8,1,1,0.625,1,-48.5203026391962,31438.3307058932,"rdata/model-5-1-8-8.RData"
5,1000,2,1,0.795669072737368,0.952159468438538,0.8,0.571428571428571,-8.31776616671934,3112.66069845911,"rdata/model-5-2-1-1.RData"
5,1000,2,2,0.773778920308483,1,0.625,0.714285714285714,-13.8629436111989,4341.29725341151,"rdata/model-5-2-1-2.RData"
5,1000,2,3,1,1,0.625,0.714285714285714,-19.4081210556785,4305.72191770225,"rdata/model-5-2-1-3.RData"
5,1000,2,4,0.773778920308483,1,0.625,0.714285714285714,-27.7258872223978,9213.38398443574,"rdata/model-5-2-1-4.RData"
5,1000,2,5,0.77457539886773,1,0.625,0.714285714285714,-36.0436533891172,11806.0874332397,"rdata/model-5-2-1-5.RData"
5,1000,2,6,0.92274678111588,1,0.625,0.714285714285714,-38.8162421113569,10413.1325093741,"rdata/model-5-2-1-6.RData"
5,1000,2,7,0.773778920308483,1,0.625,0.714285714285714,-49.9065970003161,14766.0140794943,"rdata/model-5-2-1-7.RData"
5,1000,2,8,0.773778920308483,1,0.625,0.714285714285714,-52.6791857225558,15434.6318820839,"rdata/model-5-2-1-8.RData"
5,1000,2,1,0.70997442455243,1,0.6,0.5,-8.31776616671934,2307.58003635474,"rdata/model-5-2-10-1.RData"
5,1000,2,2,0.852056476365869,1,0.5,0.666666666666667,-15.2492379723188,5309.64698619162,"rdata/model-5-2-10-2.RData"
5,1000,2,1,0.947075208913649,0.971428571428571,0.8,0.571428571428571,-5.54517744447956,2754.35769788701,"rdata/model-5-2-2-1.RData"
5,1000,2,2,1,1,0.75,0.857142857142857,-8.31776616671934,3133.86748467688,"rdata/model-5-2-2-2.RData"
5,1000,2,3,1,1,0.75,0.857142857142857,-16.6355323334387,4938.34453466136,"rdata/model-5-2-2-3.RData"
5,1000,2,4,1,1,0.75,0.857142857142857,-18.0218266945586,7289.01533882506,"rdata/model-5-2-2-4.RData"
5,1000,2,5,1,1,0.75,0.857142857142857,-24.953298500158,5849.96534101954,"rdata/model-5-2-2-5.RData"
5,1000,2,6,0.935828877005348,1,0.75,0.857142857142857,-23.5670041390381,8048.9638769233,"rdata/model-5-2-2-6.RData"
5,1000,2,7,1,1,0.75,0.857142857142857,-30.4984759446376,11752.2732581943,"rdata/model-5-2-2-7.RData"
5,1000,2,8,0.935828877005348,1,0.75,0.857142857142857,-33.2710646668774,12798.6916811037,"rdata/model-5-2-2-8.RData"
5,1000,2,1,0.938762626262626,0.953205128205128,0.6,0.375,-9.70406052783923,4063.24240046316,"rdata/model-5-2-3-1.RData"
5,1000,2,2,0.901213171577123,1,0.666666666666667,0.75,-15.2492379723188,3981.05184475519,"rdata/model-5-2-3-2.RData"
5,1000,2,3,0.830670926517572,1,0.666666666666667,0.75,-19.4081210556785,3528.97197534433,"rdata/model-5-2-3-3.RData"
5,1000,2,4,0.901213171577123,1,0.666666666666667,0.75,-30.4984759446376,7953.90751437111,"rdata/model-5-2-3-4.RData"
5,1000,2,5,0.954712362301102,1,0.666666666666667,0.75,-31.8847703057575,7505.50811626144,"rdata/model-5-2-3-5.RData"
5,1000,2,6,0.948905109489051,1,0.666666666666667,0.75,-36.0436533891172,8637.55913274432,"rdata/model-5-2-3-6.RData"
5,1000,2,7,0.948905109489051,1,0.666666666666667,0.75,-40.2025364724768,9565.17172187328,"rdata/model-5-2-3-7.RData"
5,1000,2,8,0.901213171577123,1,0.666666666666667,0.75,-55.4517744447956,15042.8698515406,"rdata/model-5-2-3-8.RData"
5,1000,2,1,0.747330960854093,0.969529085872576,0.4,0.222222222222222,-6.93147180559945,2031.89252058011,"rdata/model-5-2-4-1.RData"
5,1000,2,2,0.695568400770713,1,0.555555555555556,0.555555555555556,-12.476649250079,1941.61221454296,"rdata/model-5-2-4-2.RData"
5,1000,2,3,1,1,0.555555555555556,0.555555555555556,-12.476649250079,3509.02344326279,"rdata/model-5-2-4-3.RData"
5,1000,2,4,0.924061433447099,1,0.555555555555556,0.555555555555556,-22.1807097779182,4880.6562755208,"rdata/model-5-2-4-4.RData"
5,1000,2,5,0.774678111587983,1,0.555555555555556,0.555555555555556,-24.953298500158,5687.16283733817,"rdata/model-5-2-4-5.RData"
5,1000,2,6,0.81489841986456,1,0.555555555555556,0.555555555555556,-27.7258872223978,6126.52292546237,"rdata/model-5-2-4-6.RData"
5,1000,2,7,0.820454545454545,1,0.555555555555556,0.555555555555556,-31.8847703057575,6679.93341198821,"rdata/model-5-2-4-7.RData"
5,1000,2,8,0.664009809932557,1,0.555555555555556,0.555555555555556,-37.429947750237,7796.67346642334,"rdata/model-5-2-4-8.RData"
5,1000,2,1,1,1,0.6,0.5,-6.93147180559945,2977.65442127905,"rdata/model-5-2-5-1.RData"
5,1000,2,2,1,1,0.571428571428571,0.666666666666667,-9.70406052783923,3134.54990466668,"rdata/model-5-2-5-2.RData"
5,1000,2,3,1,1,0.571428571428571,0.666666666666667,-13.8629436111989,6112.20432594573,"rdata/model-5-2-5-3.RData"
5,1000,2,4,1,1,0.571428571428571,0.666666666666667,-18.0218266945586,7838.02993315916,"rdata/model-5-2-5-4.RData"
5,1000,2,5,1,1,0.571428571428571,0.666666666666667,-23.5670041390381,9202.435670666,"rdata/model-5-2-5-5.RData"
5,1000,2,6,1,1,0.571428571428571,0.666666666666667,-30.4984759446376,12161.2469721556,"rdata/model-5-2-5-6.RData"
5,1000,2,7,1,1,0.571428571428571,0.666666666666667,-30.4984759446376,12336.9855753327,"rdata/model-5-2-5-7.RData"
5,1000,2,8,1,1,0.571428571428571,0.666666666666667,-33.2710646668774,13781.8907893888,"rdata/model-5-2-5-8.RData"
5,1000,2,1,1,1,0.8,0.444444444444444,-11.0903548889591,3904.68030878563,"rdata/model-5-2-6-1.RData"
5,1000,2,2,1,1,0.75,0.666666666666667,-15.2492379723188,3904.68030878563,"rdata/model-5-2-6-2.RData"
5,1000,2,3,1,1,0.75,0.666666666666667,-19.4081210556785,6226.4442929259,"rdata/model-5-2-6-3.RData"
5,1000,2,4,1,1,0.75,0.666666666666667,-24.953298500158,7394.65242861836,"rdata/model-5-2-6-4.RData"
5,1000,2,1,0.887772194304858,1,1,0.714285714285714,-2.77258872223978,1276.55973929518,"rdata/model-5-2-7-1.RData"
5,1000,2,2,0.887772194304858,1,1,1,-2.77258872223978,1935.57478743028,"rdata/model-5-2-7-2.RData"
5,1000,2,1,1,0.791842475386779,0.8,0.5,-2.77258872223978,1707.93497615546,"rdata/model-5-2-8-1.RData"
5,1000,2,2,0.895465994962217,1,0.75,0.75,-5.54517744447956,2291.15494076163,"rdata/model-5-2-8-2.RData"
5,1000,2,1,0.76045197740113,0.894946808510638,1,0.625,-5.54517744447956,1371.19568405923,"rdata/model-5-2-9-1.RData"
5,1000,2,2,0.781704781704782,1,1,1,-6.93147180559945,1986.81091728871,"rdata/model-5-2-9-2.RData"
5,1000,3,1,1,0.946840521564694,1,0.454545454545455,-8.31776616671934,2725.22098261107,"rdata/model-5-3-1-1.RData"
5,1000,3,2,0.957732949087416,1,1,0.727272727272727,-13.8629436111989,2845.24390863441,"rdata/model-5-3-1-2.RData"
5,1000,3,3,1,1,1,0.727272727272727,-18.0218266945586,4534.19258014517,"rdata/model-5-3-1-3.RData"
5,1000,3,4,0.887010676156584,1,1,0.727272727272727,-22.1807097779182,5740.83729643059,"rdata/model-5-3-1-4.RData"
5,1000,3,5,1,1,1,0.727272727272727,-22.1807097779182,4815.26600813208,"rdata/model-5-3-1-5.RData"
5,1000,3,6,1,1,1,0.727272727272727,-26.3395928612779,6382.36480502669,"rdata/model-5-3-1-6.RData"
5,1000,3,7,0.957732949087416,1,1,0.727272727272727,-30.4984759446376,6922.1898146207,"rdata/model-5-3-1-7.RData"
5,1000,3,8,0.855060034305317,1,1,0.727272727272727,-44.3614195558365,10193.788092036,"rdata/model-5-3-1-8.RData"
5,1000,3,1,0.947826086956522,0.991911021233569,0.8,0.333333333333333,-9.70406052783923,2664.97241548064,"rdata/model-5-3-10-1.RData"
5,1000,3,2,0.944603629417383,1,0.875,0.583333333333333,-12.476649250079,2663.30679038586,"rdata/model-5-3-10-2.RData"
5,1000,3,3,1,1,0.875,0.583333333333333,-12.476649250079,2815.11524582837,"rdata/model-5-3-10-3.RData"
5,1000,3,4,1,1,0.875,0.583333333333333,-16.6355323334387,3822.76305590156,"rdata/model-5-3-10-4.RData"
5,1000,3,1,0.916149068322981,0.788770053475936,1,0.454545454545455,-5.54517744447956,1629.64258122307,"rdata/model-5-3-2-1.RData"
5,1000,3,2,0.986820428336079,0.800802139037433,0.857142857142857,0.545454545454545,-9.70406052783923,2246.76886749782,"rdata/model-5-3-2-2.RData"
5,1000,3,3,1,0.864973262032086,0.875,0.636363636363636,-11.0903548889591,2618.0308956405,"rdata/model-5-3-2-3.RData"
5,1000,3,4,1,1,0.9,0.818181818181818,-13.8629436111989,2118.50119180279,"rdata/model-5-3-2-4.RData"
5,1000,3,5,1,1,0.9,0.818181818181818,-13.8629436111989,2118.50119180279,"rdata/model-5-3-2-5.RData"
5,1000,3,6,0.935,1,0.9,0.818181818181818,-13.8629436111989,1980.52010505079,"rdata/model-5-3-2-6.RData"
5,1000,3,7,1,1,0.9,0.818181818181818,-23.5670041390381,3361.20582294682,"rdata/model-5-3-2-7.RData"
5,1000,3,8,0.877934272300469,1,0.9,0.818181818181818,-24.953298500158,3385.35235922371,"rdata/model-5-3-2-8.RData"
5,1000,3,1,0.890123456790124,0.931524547803618,0.8,0.4,-4.15888308335967,1867.25087614668,"rdata/model-5-3-3-1.RData"
5,1000,3,2,0.888633754305396,1,0.75,0.6,-11.0903548889591,2067.1275789332,"rdata/model-5-3-3-2.RData"
5,1000,3,3,0.888633754305396,1,0.75,0.6,-15.2492379723188,3338.54970169658,"rdata/model-5-3-3-3.RData"
5,1000,3,4,0.888633754305396,1,0.75,0.6,-15.2492379723188,3460.88017437842,"rdata/model-5-3-3-4.RData"
5,1000,3,5,0.888633754305396,1,0.75,0.6,-19.4081210556785,4732.3022971418,"rdata/model-5-3-3-5.RData"
5,1000,3,6,0.831364124597207,1,0.75,0.6,-22.1807097779182,3777.70240032978,"rdata/model-5-3-3-6.RData"
5,1000,3,7,0.954377311960543,1,0.75,0.6,-22.1807097779182,5664.32071854939,"rdata/model-5-3-3-7.RData"
5,1000,3,8,1,1,0.75,0.6,-22.1807097779182,4750.65669529259,"rdata/model-5-3-3-8.RData"
5,1000,3,1,0.963105303612606,0.997611464968153,0.6,0.333333333333333,-5.54517744447956,3363.32103078059,"rdata/model-5-3-4-1.RData"
5,1000,3,2,1,1,0.571428571428571,0.444444444444444,-15.2492379723188,3499.06372003142,"rdata/model-5-3-4-2.RData"
5,1000,3,3,0.962452107279693,1,0.571428571428571,0.444444444444444,-20.7944154167984,6238.09916671953,"rdata/model-5-3-4-3.RData"
5,1000,3,4,1,1,0.571428571428571,0.444444444444444,-20.7944154167984,6373.93628198385,"rdata/model-5-3-4-4.RData"
5,1000,3,5,0.962452107279693,1,0.571428571428571,0.444444444444444,-31.8847703057575,9127.23665691119,"rdata/model-5-3-4-5.RData"
5,1000,3,6,0.962452107279693,1,0.571428571428571,0.444444444444444,-37.429947750237,16338.3305395392,"rdata/model-5-3-4-6.RData"
5,1000,3,7,0.962452107279693,1,0.571428571428571,0.444444444444444,-37.429947750237,14970.4222452096,"rdata/model-5-3-4-7.RData"
5,1000,3,8,0.962452107279693,1,0.571428571428571,0.444444444444444,-42.9751251947166,20748.697225593,"rdata/model-5-3-4-8.RData"
5,1000,3,1,0.759114583333333,0.846153846153846,0.8,0.363636363636364,-5.54517744447956,1168.23438894235,"rdata/model-5-3-5-1.RData"
5,1000,3,2,0.896694214876033,0.944847605224964,0.75,0.545454545454545,-8.31776616671934,1883.88548670263,"rdata/model-5-3-5-2.RData"
5,1000,3,3,0.799303944315545,1,0.777777777777778,0.636363636363636,-9.70406052783923,1676.04870992873,"rdata/model-5-3-5-3.RData"
5,1000,3,4,1,1,0.777777777777778,0.636363636363636,-12.476649250079,2805.5091785886,"rdata/model-5-3-5-4.RData"
5,1000,3,5,1,1,0.777777777777778,0.636363636363636,-12.476649250079,2494.4670271289,"rdata/model-5-3-5-5.RData"
5,1000,3,6,0.803030303030303,1,0.777777777777778,0.636363636363636,-18.0218266945586,3578.53984495819,"rdata/model-5-3-5-6.RData"
5,1000,3,7,0.860174781523096,1,0.777777777777778,0.636363636363636,-18.0218266945586,3880.45466627563,"rdata/model-5-3-5-7.RData"
5,1000,3,8,0.799303944315545,1,0.777777777777778,0.636363636363636,-19.4081210556785,4164.87112096735,"rdata/model-5-3-5-8.RData"
5,1000,3,1,1,1,0.4,0.25,-5.54517744447956,3672.58217215664,"rdata/model-5-3-6-1.RData"
5,1000,3,2,1,1,0.5,0.375,-16.6355323334387,3672.58217215664,"rdata/model-5-3-6-2.RData"
5,1000,3,1,0.995876288659794,0.897769516728624,0.8,0.4,-4.15888308335967,2812.98529956046,"rdata/model-5-3-7-1.RData"
5,1000,3,2,0.996101364522417,0.949814126394052,0.714285714285714,0.5,-13.8629436111989,3163.82339993401,"rdata/model-5-3-7-2.RData"
5,1000,3,1,0.812286689419795,0.927875243664717,1,0.384615384615385,-8.31776616671934,2170.19411133396,"rdata/model-5-3-8-1.RData"
5,1000,3,2,0.85,0.994152046783626,0.666666666666667,0.461538461538462,-16.6355323334387,2430.52386167614,"rdata/model-5-3-8-2.RData"
5,1000,3,1,0.950131233595801,0.808035714285714,0.8,0.4,-5.54517744447956,2141.02932915108,"rdata/model-5-3-9-1.RData"
5,1000,3,2,0.979545454545454,0.962053571428571,0.857142857142857,0.6,-9.70406052783923,2593.36910583458,"rdata/model-5-3-9-2.RData"
5,1000,4,1,0.933179723502304,0.945157526254376,0.8,0.333333333333333,-5.54517744447956,2183.4711750709,"rdata/model-5-4-1-1.RData"
5,1000,4,2,0.963677639046538,0.990665110851809,0.857142857142857,0.5,-9.70406052783923,2346.25911936364,"rdata/model-5-4-1-2.RData"
5,1000,4,3,0.976905311778291,0.987164527421237,0.857142857142857,0.5,-13.8629436111989,2347.14801861269,"rdata/model-5-4-1-3.RData"
5,1000,4,4,1,1,0.875,0.583333333333333,-18.0218266945586,4210.53400935265,"rdata/model-5-4-1-4.RData"
5,1000,4,5,1,1,0.875,0.583333333333333,-23.5670041390381,5379.97444910706,"rdata/model-5-4-1-5.RData"
5,1000,4,6,0.96509009009009,1,0.875,0.583333333333333,-23.5670041390381,5903.09707563709,"rdata/model-5-4-1-6.RData"
5,1000,4,7,0.96509009009009,1,0.875,0.583333333333333,-20.7944154167984,4410.95004342664,"rdata/model-5-4-1-7.RData"
5,1000,4,8,0.96509009009009,1,0.875,0.583333333333333,-29.1121815835177,7690.0039886816,"rdata/model-5-4-1-8.RData"
5,1000,4,1,1,0.889200561009818,1,0.416666666666667,-5.54517744447956,1863.26487352355,"rdata/model-5-4-10-1.RData"
5,1000,4,1,0.927835051546392,1,0.8,0.25,-5.54517744447956,2353.31476168736,"rdata/model-5-4-2-1.RData"
5,1000,4,2,0.927835051546392,1,0.857142857142857,0.375,-9.70406052783923,2353.31476168736,"rdata/model-5-4-2-2.RData"
5,1000,4,3,0.962566844919786,1,0.75,0.375,-19.4081210556785,4203.00285431849,"rdata/model-5-4-2-3.RData"
5,1000,4,4,0.962566844919786,1,0.75,0.375,-24.953298500158,4203.00285431849,"rdata/model-5-4-2-4.RData"
5,1000,4,5,0.962566844919786,1,0.75,0.375,-24.953298500158,5961.18264009144,"rdata/model-5-4-2-5.RData"
5,1000,4,6,1,1,0.75,0.375,-19.4081210556785,4305.95740865134,"rdata/model-5-4-2-6.RData"
5,1000,4,7,1,1,0.75,0.375,-36.0436533891172,7825.49723927969,"rdata/model-5-4-2-7.RData"
5,1000,4,8,1,1,0.75,0.375,-30.4984759446376,6073.04057724408,"rdata/model-5-4-2-8.RData"
5,1000,4,1,0.925790754257908,0.945341614906832,0.8,0.363636363636364,-5.54517744447956,2008.1151467899,"rdata/model-5-4-3-1.RData"
5,1000,4,2,0.958333333333333,1,0.714285714285714,0.454545454545455,-8.31776616671934,2158.17744479869,"rdata/model-5-4-3-2.RData"
5,1000,4,3,1,1,0.75,0.545454545454545,-12.476649250079,2257.25776302233,"rdata/model-5-4-3-3.RData"
5,1000,4,4,1,1,0.75,0.545454545454545,-12.476649250079,2257.25776302233,"rdata/model-5-4-3-4.RData"
5,1000,4,5,1,1,0.75,0.545454545454545,-18.0218266945586,3826.04978529021,"rdata/model-5-4-3-5.RData"
5,1000,4,6,0.958333333333333,1,0.75,0.545454545454545,-23.5670041390381,5103.22941847668,"rdata/model-5-4-3-6.RData"
5,1000,4,7,0.958333333333333,1,0.75,0.545454545454545,-23.5670041390381,5295.76148933446,"rdata/model-5-4-3-7.RData"
5,1000,4,8,0.958333333333333,1,0.75,0.545454545454545,-33.2710646668774,7247.22707383414,"rdata/model-5-4-3-8.RData"
5,1000,4,1,0.971282051282051,0.949849548645938,0.8,0.444444444444444,-5.54517744447956,2675.32430391489,"rdata/model-5-4-4-1.RData"
5,1000,4,2,1,1,0.857142857142857,0.666666666666667,-13.8629436111989,2835.90332797978,"rdata/model-5-4-4-2.RData"
5,1000,4,3,1,1,0.857142857142857,0.666666666666667,-13.8629436111989,5257.60735733214,"rdata/model-5-4-4-3.RData"
5,1000,4,4,1,1,0.857142857142857,0.666666666666667,-13.8629436111989,5348.75993466105,"rdata/model-5-4-4-4.RData"
5,1000,4,5,1,1,0.857142857142857,0.666666666666667,-30.4984759446376,10150.0070051572,"rdata/model-5-4-4-5.RData"
