"Actions","Effects","True k","Learning k","Effect matrix precision","Effect matrix recall","Ancestry set precision","Ancestry set recall","Pairwise ancestry precision","Pairwise ancestry recall","Log posterior","Log likelihood","File"
5,1000,2,8,1,1,0.571428571428571,0.666666666666667,1,0.833333333333333,-33.2710646668774,13781.8907893888,"rdata/model-5-2-5-8.RData"
5,1000,2,1,1,1,0.8,0.444444444444444,0.923076923076923,0.72,-11.0903548889591,3904.68030878563,"rdata/model-5-2-6-1.RData"
5,1000,2,2,1,1,0.75,0.666666666666667,0.95,0.88,-15.2492379723188,3904.68030878563,"rdata/model-5-2-6-2.RData"
5,1000,2,3,1,1,0.75,0.666666666666667,0.95,0.88,-19.4081210556785,6226.4442929259,"rdata/model-5-2-6-3.RData"
5,1000,2,4,1,1,0.75,0.666666666666667,0.95,0.88,-24.953298500158,7394.65242861836,"rdata/model-5-2-6-4.RData"
5,1000,2,1,0.887772194304858,1,1,0.714285714285714,0.875,1,-2.77258872223978,1276.55973929518,"rdata/model-5-2-7-1.RData"
5,1000,2,2,0.887772194304858,1,1,1,0.9,1,-2.77258872223978,1935.57478743028,"rdata/model-5-2-7-2.RData"
5,1000,2,1,1,0.791842475386779,0.8,0.5,0.857142857142857,0.833333333333333,-2.77258872223978,1707.93497615546,"rdata/model-5-2-8-1.RData"
5,1000,2,2,0.895465994962217,1,0.75,0.75,0.846153846153846,1,-5.54517744447956,2291.15494076163,"rdata/model-5-2-8-2.RData"
5,1000,2,1,0.76045197740113,0.894946808510638,1,0.625,0.75,0.923076923076923,-5.54517744447956,1371.19568405923,"rdata/model-5-2-9-1.RData"
5,1000,2,2,0.781704781704782,1,1,1,0.8125,1,-6.93147180559945,1986.81091728871,"rdata/model-5-2-9-2.RData"
5,1000,3,1,1,0.946840521564694,1,0.454545454545455,0.909090909090909,0.703703703703704,-8.31776616671934,2725.22098261107,"rdata/model-5-3-1-1.RData"
5,1000,3,2,0.957732949087416,1,1,0.727272727272727,0.894736842105263,0.888888888888889,-13.8629436111989,2845.24390863441,"rdata/model-5-3-1-2.RData"
5,1000,3,3,1,1,1,0.727272727272727,0.863636363636364,0.925925925925926,-18.0218266945586,4534.19258014517,"rdata/model-5-3-1-3.RData"
5,1000,3,4,0.887010676156584,1,1,0.727272727272727,0.826086956521739,0.851851851851852,-22.1807097779182,5740.83729643059,"rdata/model-5-3-1-4.RData"
5,1000,3,5,1,1,1,0.727272727272727,0.954545454545455,0.888888888888889,-22.1807097779182,4815.26600813208,"rdata/model-5-3-1-5.RData"
5,1000,3,6,1,1,1,0.727272727272727,0.954545454545455,0.888888888888889,-26.3395928612779,6382.36480502669,"rdata/model-5-3-1-6.RData"
5,1000,3,7,0.957732949087416,1,1,0.727272727272727,0.923076923076923,0.962962962962963,-30.4984759446376,6922.1898146207,"rdata/model-5-3-1-7.RData"
5,1000,3,8,0.855060034305317,1,1,0.727272727272727,0.837837837837838,1,-44.3614195558365,10193.788092036,"rdata/model-5-3-1-8.RData"
5,1000,3,1,0.947826086956522,0.991911021233569,0.8,0.333333333333333,0.833333333333333,0.594594594594595,-9.70406052783923,2664.97241548064,"rdata/model-5-3-10-1.RData"
5,1000,3,2,0.944603629417383,1,0.875,0.583333333333333,0.888888888888889,0.72972972972973,-12.476649250079,2663.30679038586,"rdata/model-5-3-10-2.RData"
5,1000,3,3,1,1,0.875,0.583333333333333,0.882352941176471,0.675675675675676,-12.476649250079,2815.11524582837,"rdata/model-5-3-10-3.RData"
5,1000,3,4,1,1,0.875,0.583333333333333,0.857142857142857,0.702702702702703,-16.6355323334387,3822.76305590156,"rdata/model-5-3-10-4.RData"
5,1000,3,1,0.916149068322981,0.788770053475936,1,0.454545454545455,1,0.75,-5.54517744447956,1629.64258122307,"rdata/model-5-3-2-1.RData"
5,1000,3,2,0.986820428336079,0.800802139037433,0.857142857142857,0.545454545454545,0.928571428571429,0.875,-9.70406052783923,2246.76886749782,"rdata/model-5-3-2-2.RData"
5,1000,3,3,1,0.864973262032086,0.875,0.636363636363636,0.9375,0.875,-11.0903548889591,2618.0308956405,"rdata/model-5-3-2-3.RData"
5,1000,3,4,1,1,0.9,0.818181818181818,0.9,0.916666666666667,-13.8629436111989,2118.50119180279,"rdata/model-5-3-2-4.RData"
5,1000,3,5,1,1,0.9,0.818181818181818,0.85,0.916666666666667,-13.8629436111989,2118.50119180279,"rdata/model-5-3-2-5.RData"
5,1000,3,6,0.935,1,0.9,0.818181818181818,0.857142857142857,0.916666666666667,-13.8629436111989,1980.52010505079,"rdata/model-5-3-2-6.RData"
5,1000,3,7,1,1,0.9,0.818181818181818,0.833333333333333,0.958333333333333,-23.5670041390381,3361.20582294682,"rdata/model-5-3-2-7.RData"
5,1000,3,8,0.877934272300469,1,0.9,0.818181818181818,0.821428571428571,1,-24.953298500158,3385.35235922371,"rdata/model-5-3-2-8.RData"
5,1000,3,1,0.890123456790124,0.931524547803618,0.8,0.4,1,0.625,-4.15888308335967,1867.25087614668,"rdata/model-5-3-3-1.RData"
5,1000,3,2,0.888633754305396,1,0.75,0.6,0.833333333333333,0.833333333333333,-11.0903548889591,2067.1275789332,"rdata/model-5-3-3-2.RData"
5,1000,3,3,0.888633754305396,1,0.75,0.6,0.833333333333333,0.833333333333333,-15.2492379723188,3338.54970169658,"rdata/model-5-3-3-3.RData"
5,1000,3,4,0.888633754305396,1,0.75,0.6,0.833333333333333,0.833333333333333,-15.2492379723188,3460.88017437842,"rdata/model-5-3-3-4.RData"
5,1000,3,5,0.888633754305396,1,0.75,0.6,0.833333333333333,0.833333333333333,-19.4081210556785,4732.3022971418,"rdata/model-5-3-3-5.RData"
5,1000,3,6,0.831364124597207,1,0.75,0.6,0.766666666666667,0.875,-22.1807097779182,3777.70240032978,"rdata/model-5-3-3-6.RData"
5,1000,3,7,0.954377311960543,1,0.75,0.6,0.857142857142857,0.833333333333333,-22.1807097779182,5664.32071854939,"rdata/model-5-3-3-7.RData"
5,1000,3,8,1,1,0.75,0.6,0.791666666666667,0.875,-22.1807097779182,4750.65669529259,"rdata/model-5-3-3-8.RData"
5,1000,3,1,0.963105303612606,0.997611464968153,0.6,0.333333333333333,1,0.4,-5.54517744447956,3363.32103078059,"rdata/model-5-3-4-1.RData"
5,1000,3,2,1,1,0.571428571428571,0.444444444444444,1,0.666666666666667,-15.2492379723188,3499.06372003142,"rdata/model-5-3-4-2.RData"
5,1000,3,3,0.962452107279693,1,0.571428571428571,0.444444444444444,0.9,0.6,-20.7944154167984,6238.09916671953,"rdata/model-5-3-4-3.RData"
5,1000,3,4,1,1,0.571428571428571,0.444444444444444,1,0.688888888888889,-20.7944154167984,6373.93628198385,"rdata/model-5-3-4-4.RData"
5,1000,3,5,0.962452107279693,1,0.571428571428571,0.444444444444444,1,0.911111111111111,-31.8847703057575,9127.23665691119,"rdata/model-5-3-4-5.RData"
5,1000,3,6,0.962452107279693,1,0.571428571428571,0.444444444444444,0.92,0.777777777777778,-37.429947750237,16338.3305395392,"rdata/model-5-3-4-6.RData"
5,1000,3,7,0.962452107279693,1,0.571428571428571,0.444444444444444,0.92,0.777777777777778,-37.429947750237,14970.4222452096,"rdata/model-5-3-4-7.RData"
5,1000,3,8,0.962452107279693,1,0.571428571428571,0.444444444444444,0.92,0.777777777777778,-42.9751251947166,20748.697225593,"rdata/model-5-3-4-8.RData"
5,1000,3,1,0.759114583333333,0.846153846153846,0.8,0.363636363636364,0.727272727272727,0.833333333333333,-5.54517744447956,1168.23438894235,"rdata/model-5-3-5-1.RData"
5,1000,3,2,0.896694214876033,0.944847605224964,0.75,0.545454545454545,0.8,0.944444444444444,-8.31776616671934,1883.88548670263,"rdata/model-5-3-5-2.RData"
5,1000,3,3,0.799303944315545,1,0.777777777777778,0.636363636363636,0.736842105263158,1,-9.70406052783923,1676.04870992873,"rdata/model-5-3-5-3.RData"
5,1000,3,4,1,1,0.777777777777778,0.636363636363636,0.875,0.833333333333333,-12.476649250079,2805.5091785886,"rdata/model-5-3-5-4.RData"
5,1000,3,5,1,1,0.777777777777778,0.636363636363636,0.789473684210526,0.944444444444444,-12.476649250079,2494.4670271289,"rdata/model-5-3-5-5.RData"
5,1000,3,6,0.803030303030303,1,0.777777777777778,0.636363636363636,0.678571428571429,0.888888888888889,-18.0218266945586,3578.53984495819,"rdata/model-5-3-5-6.RData"
5,1000,3,7,0.860174781523096,1,0.777777777777778,0.636363636363636,0.761904761904762,1,-18.0218266945586,3880.45466627563,"rdata/model-5-3-5-7.RData"
5,1000,3,8,0.799303944315545,1,0.777777777777778,0.636363636363636,0.72,1,-19.4081210556785,4164.87112096735,"rdata/model-5-3-5-8.RData"
5,1000,3,1,1,1,0.4,0.25,1,0.404761904761905,-5.54517744447956,3672.58217215664,"rdata/model-5-3-6-1.RData"
5,1000,3,2,1,1,0.5,0.375,1,0.738095238095238,-16.6355323334387,3672.58217215664,"rdata/model-5-3-6-2.RData"
5,1000,3,1,0.995876288659794,0.897769516728624,0.8,0.4,1,0.548387096774194,-4.15888308335967,2812.98529956046,"rdata/model-5-3-7-1.RData"
5,1000,3,2,0.996101364522417,0.949814126394052,0.714285714285714,0.5,1,0.870967741935484,-13.8629436111989,3163.82339993401,"rdata/model-5-3-7-2.RData"
5,1000,3,1,0.812286689419795,0.927875243664717,1,0.384615384615385,0.615384615384615,0.636363636363636,-8.31776616671934,2170.19411133396,"rdata/model-5-3-8-1.RData"
5,1000,3,2,0.85,0.994152046783626,0.666666666666667,0.461538461538462,0.739130434782609,0.878787878787879,-16.6355323334387,2430.52386167614,"rdata/model-5-3-8-2.RData"
5,1000,3,1,0.950131233595801,0.808035714285714,0.8,0.4,1,0.68,-5.54517744447956,2141.02932915108,"rdata/model-5-3-9-1.RData"
5,1000,3,2,0.979545454545454,0.962053571428571,0.857142857142857,0.6,0.928571428571429,0.72,-9.70406052783923,2593.36910583458,"rdata/model-5-3-9-2.RData"
5,1000,4,1,0.933179723502304,0.945157526254376,0.8,0.333333333333333,0.888888888888889,0.522727272727273,-5.54517744447956,2183.4711750709,"rdata/model-5-4-1-1.RData"
5,1000,4,2,0.963677639046538,0.990665110851809,0.857142857142857,0.5,0.928571428571429,0.636363636363636,-9.70406052783923,2346.25911936364,"rdata/model-5-4-1-2.RData"
5,1000,4,3,0.976905311778291,0.987164527421237,0.857142857142857,0.5,0.944444444444444,0.795454545454545,-13.8629436111989,2347.14801861269,"rdata/model-5-4-1-3.RData"
5,1000,4,4,1,1,0.875,0.583333333333333,0.941176470588235,0.704545454545455,-18.0218266945586,4210.53400935265,"rdata/model-5-4-1-4.RData"
5,1000,4,5,1,1,0.875,0.583333333333333,0.863636363636364,0.75,-23.5670041390381,5379.97444910706,"rdata/model-5-4-1-5.RData"
5,1000,4,6,0.96509009009009,1,0.875,0.583333333333333,0.833333333333333,0.727272727272727,-23.5670041390381,5903.09707563709,"rdata/model-5-4-1-6.RData"
5,1000,4,7,0.96509009009009,1,0.875,0.583333333333333,0.857142857142857,0.659090909090909,-20.7944154167984,4410.95004342664,"rdata/model-5-4-1-7.RData"
5,1000,4,8,0.96509009009009,1,0.875,0.583333333333333,0.91304347826087,0.931818181818182,-29.1121815835177,7690.0039886816,"rdata/model-5-4-1-8.RData"
5,1000,4,1,1,0.889200561009818,1,0.416666666666667,0.777777777777778,0.612903225806452,-5.54517744447956,1863.26487352355,"rdata/model-5-4-10-1.RData"
5,1000,4,1,0.927835051546392,1,0.8,0.25,0.888888888888889,0.5,-5.54517744447956,2353.31476168736,"rdata/model-5-4-2-1.RData"
5,1000,4,2,0.927835051546392,1,0.857142857142857,0.375,0.733333333333333,0.568181818181818,-9.70406052783923,2353.31476168736,"rdata/model-5-4-2-2.RData"
5,1000,4,3,0.962566844919786,1,0.75,0.375,0.791666666666667,0.727272727272727,-19.4081210556785,4203.00285431849,"rdata/model-5-4-2-3.RData"
5,1000,4,4,0.962566844919786,1,0.75,0.375,0.758620689655172,0.909090909090909,-24.953298500158,4203.00285431849,"rdata/model-5-4-2-4.RData"
5,1000,4,5,0.962566844919786,1,0.75,0.375,0.827586206896552,0.909090909090909,-24.953298500158,5961.18264009144,"rdata/model-5-4-2-5.RData"
5,1000,4,6,1,1,0.75,0.375,0.777777777777778,0.545454545454545,-19.4081210556785,4305.95740865134,"rdata/model-5-4-2-6.RData"
5,1000,4,7,1,1,0.75,0.375,0.818181818181818,0.818181818181818,-36.0436533891172,7825.49723927969,"rdata/model-5-4-2-7.RData"
5,1000,4,8,1,1,0.75,0.375,0.785714285714286,0.818181818181818,-30.4984759446376,6073.04057724408,"rdata/model-5-4-2-8.RData"
5,1000,4,1,0.925790754257908,0.945341614906832,0.8,0.363636363636364,0.888888888888889,0.571428571428571,-5.54517744447956,2008.1151467899,"rdata/model-5-4-3-1.RData"
5,1000,4,2,0.958333333333333,1,0.714285714285714,0.454545454545455,0.846153846153846,0.6,-8.31776616671934,2158.17744479869,"rdata/model-5-4-3-2.RData"
5,1000,4,3,1,1,0.75,0.545454545454545,0.882352941176471,0.6,-12.476649250079,2257.25776302233,"rdata/model-5-4-3-3.RData"
5,1000,4,4,1,1,0.75,0.545454545454545,0.882352941176471,0.6,-12.476649250079,2257.25776302233,"rdata/model-5-4-3-4.RData"
5,1000,4,5,1,1,0.75,0.545454545454545,0.882352941176471,0.685714285714286,-18.0218266945586,3826.04978529021,"rdata/model-5-4-3-5.RData"
5,1000,4,6,0.958333333333333,1,0.75,0.545454545454545,0.826086956521739,0.828571428571429,-23.5670041390381,5103.22941847668,"rdata/model-5-4-3-6.RData"
5,1000,4,7,0.958333333333333,1,0.75,0.545454545454545,0.833333333333333,0.685714285714286,-23.5670041390381,5295.76148933446,"rdata/model-5-4-3-7.RData"
5,1000,4,8,0.958333333333333,1,0.75,0.545454545454545,0.78125,0.914285714285714,-33.2710646668774,7247.22707383414,"rdata/model-5-4-3-8.RData"
5,1000,4,1,0.971282051282051,0.949849548645938,0.8,0.444444444444444,1,0.486486486486487,-5.54517744447956,2675.32430391489,"rdata/model-5-4-4-1.RData"
5,1000,4,2,1,1,0.857142857142857,0.666666666666667,1,0.648648648648649,-13.8629436111989,2835.90332797978,"rdata/model-5-4-4-2.RData"
5,1000,4,3,1,1,0.857142857142857,0.666666666666667,1,0.648648648648649,-13.8629436111989,5257.60735733214,"rdata/model-5-4-4-3.RData"
5,1000,4,4,1,1,0.857142857142857,0.666666666666667,1,0.648648648648649,-13.8629436111989,5348.75993466105,"rdata/model-5-4-4-4.RData"
5,1000,4,5,1,1,0.857142857142857,0.666666666666667,0.91304347826087,0.702702702702703,-30.4984759446376,10150.0070051572,"rdata/model-5-4-4-5.RData"
5,1000,4,6,1,1,0.857142857142857,0.666666666666667,1,0.648648648648649,-24.953298500158,7763.80992227678,"rdata/model-5-4-4-6.RData"
5,1000,4,7,1,1,0.857142857142857,0.666666666666667,1,0.648648648648649,-30.4984759446376,10169.5887402143,"rdata/model-5-4-4-7.RData"
5,1000,4,8,1,1,0.857142857142857,0.666666666666667,0.91304347826087,0.810810810810811,-30.4984759446376,7847.99175500672,"rdata/model-5-4-4-8.RData"
5,1000,4,1,0.921820303383897,0.925058548009368,1,0.357142857142857,1,0.611111111111111,-5.54517744447956,2105.83479239931,"rdata/model-5-4-5-1.RData"
5,1000,4,2,0.962795941375423,1,0.857142857142857,0.428571428571429,0.923076923076923,0.638888888888889,-8.31776616671934,2319.22448155045,"rdata/model-5-4-5-2.RData"
5,1000,4,3,0.897058823529412,1,0.875,0.5,0.833333333333333,0.75,-18.0218266945586,2134.62035754859,"rdata/model-5-4-5-3.RData"
5,1000,4,4,1,1,0.875,0.5,0.941176470588235,0.638888888888889,-12.476649250079,2410.0630231705,"rdata/model-5-4-5-4.RData"
5,1000,4,5,0.867005076142132,1,0.875,0.5,0.8,0.888888888888889,-18.0218266945586,3642.00771217171,"rdata/model-5-4-5-5.RData"
5,1000,4,6,1,1,0.875,0.5,0.909090909090909,0.777777777777778,-18.0218266945586,4028.36154482185,"rdata/model-5-4-5-6.RData"
5,1000,4,7,1,1,0.875,0.5,0.8,0.833333333333333,-20.7944154167984,4441.63552280976,"rdata/model-5-4-5-7.RData"
5,1000,4,8,0.867005076142132,1,0.875,0.5,0.766666666666667,1,-31.8847703057575,5418.21017159721,"rdata/model-5-4-5-8.RData"
5,1000,4,1,0.919089759797724,0.944155844155844,1,0.384615384615385,0.888888888888889,0.541666666666667,-5.54517744447956,1932.69001853894,"rdata/model-5-4-6-1.RData"
5,1000,4,2,0.960907944514502,0.98961038961039,0.857142857142857,0.461538461538462,0.857142857142857,0.5625,-9.70406052783923,2110.67388119976,"rdata/model-5-4-6-2.RData"
5,1000,4,1,1,1,0.8,0.571428571428571,1,0.39344262295082,-5.54517744447956,2780.83846971729,"rdata/model-5-4-7-1.RData"
5,1000,4,2,1,1,0.833333333333333,0.714285714285714,1,0.557377049180328,-11.0903548889591,2780.83846971729,"rdata/model-5-4-7-2.RData"
5,1000,4,1,0.965217391304348,0.926931106471816,0.6,0.25,0.888888888888889,0.520833333333333,-5.54517744447956,2504.96395913599,"rdata/model-5-4-8-1.RData"
5,1000,4,2,1,1,0.571428571428571,0.333333333333333,0.923076923076923,0.625,-8.31776616671934,2721.61105567461,"rdata/model-5-4-8-2.RData"
5,1000,4,1,0.897039897039897,0.940620782726046,0.8,0.333333333333333,1,0.5625,-5.54517744447956,1747.8982912283,"rdata/model-5-4-9-1.RData"
5,1000,4,2,0.931210191082803,0.986504723346829,0.857142857142857,0.5,0.857142857142857,0.65625,-9.70406052783923,1901.70792679903,"rdata/model-5-4-9-2.RData"
5,1000,5,1,1,1,1,0.357142857142857,1,0.4375,-5.54517744447956,2087.18282550188,"rdata/model-5-5-1-1.RData"
5,1000,5,2,1,1,1,0.428571428571429,1,0.484375,-5.54517744447956,2087.18282550188,"rdata/model-5-5-1-2.RData"
5,1000,5,3,1,1,1,0.428571428571429,1,0.609375,-11.0903548889591,4158.84104278,"rdata/model-5-5-1-3.RData"
5,1000,5,4,1,1,1,0.428571428571429,1,0.609375,-11.0903548889591,4158.84104278,"rdata/model-5-5-1-4.RData"
5,1000,5,5,1,1,1,0.428571428571429,1,0.734375,-16.6355323334387,6225.11550751501,"rdata/model-5-5-1-5.RData"
5,1000,5,6,1,1,1,0.428571428571429,1,0.765625,-22.1807097779182,8317.68208556001,"rdata/model-5-5-1-6.RData"
5,1000,5,7,1,1,1,0.428571428571429,1,0.875,-22.1807097779182,6246.02386828188,"rdata/model-5-5-1-7.RData"
5,1000,5,8,1,1,1,0.428571428571429,1,0.890625,-27.7258872223978,8317.68208556001,"rdata/model-5-5-1-8.RData"
5,1000,5,1,1,1,0.6,0.333333333333333,1,0.4,-5.54517744447956,2153.28265432726,"rdata/model-5-5-10-1.RData"
5,1000,5,2,1,1,0.666666666666667,0.444444444444444,1,0.538461538461538,-11.0903548889591,4306.56530865452,"rdata/model-5-5-10-2.RData"
5,1000,5,3,1,1,0.666666666666667,0.444444444444444,1,0.538461538461538,-11.0903548889591,4306.56530865452,"rdata/model-5-5-10-3.RData"
5,1000,5,4,1,1,0.666666666666667,0.444444444444444,1,0.538461538461538,-11.0903548889591,4306.56530865452,"rdata/model-5-5-10-4.RData"
5,1000,5,1,1,1,1,0.357142857142857,1,0.451612903225806,-5.54517744447956,2536.08262916245,"rdata/model-5-5-2-1.RData"
5,1000,5,2,1,1,1,0.428571428571429,1,0.612903225806452,-11.0903548889591,4743.62628556887,"rdata/model-5-5-2-2.RData"
5,1000,5,3,1,1,1,0.428571428571429,1,0.451612903225806,-11.0903548889591,5045.24392173085,"rdata/model-5-5-2-3.RData"
5,1000,5,4,1,1,1,0.428571428571429,1,0.451612903225806,-11.0903548889591,5057.01785437251,"rdata/model-5-5-2-4.RData"
5,1000,5,5,1,1,1,0.428571428571429,1,0.564516129032258,-16.6355323334387,7552.66855409954,"rdata/model-5-5-2-5.RData"
5,1000,5,6,1,1,1,0.428571428571429,1,0.725806451612903,-27.7258872223978,9482.95086813229,"rdata/model-5-5-2-6.RData"
5,1000,5,7,1,1,1,0.428571428571429,1,0.919354838709677,-27.7258872223978,10114.035708745,"rdata/model-5-5-2-7.RData"
5,1000,5,8,1,1,1,0.428571428571429,1,0.758064516129032,-27.7258872223978,10114.035708745,"rdata/model-5-5-2-8.RData"
5,1000,5,1,0.950064020486556,0.995973154362416,0.8,0.285714285714286,0.888888888888889,0.431034482758621,-5.54517744447956,2012.01459340269,"rdata/model-5-5-3-1.RData"
5,1000,5,2,1,1,0.857142857142857,0.428571428571429,0.857142857142857,0.568965517241379,-9.70406052783923,2137.29316696935,"rdata/model-5-5-3-2.RData"
5,1000,5,3,0.949044585987261,1,0.857142857142857,0.428571428571429,0.866666666666667,0.586206896551724,-15.2492379723188,3696.4482333425,"rdata/model-5-5-3-3.RData"
5,1000,5,4,1,1,0.857142857142857,0.428571428571429,0.947368421052632,0.706896551724138,-15.2492379723188,3823.82505344644,"rdata/model-5-5-3-4.RData"
5,1000,5,5,1,1,0.857142857142857,0.428571428571429,0.894736842105263,0.689655172413793,-15.2492379723188,2137.29316696935,"rdata/model-5-5-3-5.RData"
5,1000,5,6,1,1,0.857142857142857,0.428571428571429,0.875,0.672413793103448,-20.7944154167984,3797.94556224453,"rdata/model-5-5-3-6.RData"
5,1000,5,7,0.949044585987261,1,0.857142857142857,0.428571428571429,0.9,0.758620689655172,-20.7944154167984,5382.98011981959,"rdata/model-5-5-3-7.RData"
5,1000,5,8,1,1,0.857142857142857,0.428571428571429,0.875,0.827586206896552,-20.7944154167984,3823.82505344644,"rdata/model-5-5-3-8.RData"
5,1000,5,1,0.936344969199179,0.875239923224568,1,0.357142857142857,1,0.552631578947368,-4.15888308335967,1271.84363746404,"rdata/model-5-5-4-1.RData"
5,1000,5,2,0.936344969199179,0.875239923224568,1,0.428571428571429,1,0.552631578947368,-4.15888308335967,1382.77634481489,"rdata/model-5-5-4-2.RData"
5,1000,5,3,0.98825831702544,0.969289827255278,0.875,0.5,0.823529411764706,0.684210526315789,-12.476649250079,1557.69541128279,"rdata/model-5-5-4-3.RData"
5,1000,5,4,0.98825831702544,0.969289827255278,0.875,0.5,0.882352941176471,0.868421052631579,-12.476649250079,1619.21541279578,"rdata/model-5-5-4-4.RData"
5,1000,5,5,0.98825831702544,0.969289827255278,0.875,0.5,0.857142857142857,0.947368421052632,-16.6355323334387,2308.75104189635,"rdata/model-5-5-4-5.RData"
5,1000,5,6,0.98825831702544,0.969289827255278,0.875,0.5,0.882352941176471,0.868421052631579,-16.6355323334387,2355.96474942531,"rdata/model-5-5-4-6.RData"
5,1000,5,7,0.98825831702544,0.969289827255278,0.875,0.5,0.666666666666667,0.605263157894737,-16.6355323334387,2370.27104340934,"rdata/model-5-5-4-7.RData"
5,1000,5,8,0.98825831702544,0.969289827255278,0.875,0.5,0.823529411764706,0.657894736842105,-16.6355323334387,2478.02977333926,"rdata/model-5-5-4-8.RData"
5,1000,5,1,0.9184,1,1,0.3125,0.777777777777778,0.458333333333333,-5.54517744447956,1486.89951352237,"rdata/model-5-5-5-1.RData"
5,1000,5,2,1,1,1,0.4375,0.857142857142857,0.583333333333333,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-2.RData"
5,1000,5,3,1,1,1,0.4375,0.928571428571429,0.604166666666667,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-3.RData"
5,1000,5,4,1,1,1,0.4375,0.857142857142857,0.645833333333333,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-4.RData"
5,1000,5,5,1,1,1,0.4375,0.789473684210526,0.645833333333333,-15.2492379723188,2668.15396574277,"rdata/model-5-5-5-5.RData"
5,1000,5,6,1,1,1,0.4375,0.857142857142857,0.583333333333333,-9.70406052783923,1617.99957385435,"rdata/model-5-5-5-6.RData"
5,1000,5,7,0.9184,1,1,0.4375,0.866666666666667,0.604166666666667,-9.70406052783923,1486.89951352237,"rdata/model-5-5-5-7.RData"
5,1000,5,8,1,1,1,0.4375,0.869565217391304,0.895833333333333,-24.953298500158,4262.6336079494,"rdata/model-5-5-5-8.RData"
